[2026-05-24 21:23:14,974] 15 root - INFO - Inititate the data ingestion
[2026-05-24 21:23:20,008] 112 root - INFO - Performed behavior-based train test split
[2026-05-24 21:23:20,148] 135 root - INFO - Exported train and test file path
[2026-05-24 21:23:20,148] 136 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[2026-05-24 21:23:20,178] 18 root - INFO - Data Ingestion Completed
[2026-05-24 21:23:20,180] 22 root - INFO - Inititate the data validation
[2026-05-24 21:23:20,255] 34 root - INFO - Required number of columns:5
[2026-05-24 21:23:20,255] 35 root - INFO - Data frame has columns:5
[2026-05-24 21:23:20,255] 34 root - INFO - Required number of columns:5
[2026-05-24 21:23:20,256] 35 root - INFO - Data frame has columns:5
[2026-05-24 21:23:20,375] 24 root - INFO - Data Validation Completed
